"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G73860",0.390074768748494,-2.09373335884611,4.01947136925788,-0.520897691885458,0.602438043386654,NA
"AT1G32370",60.3441210531203,0.584411629831145,0.74226990465237,0.787330358092378,0.431088502757693,0.651378548190823
"AT1G10670",824.292841878866,0.220583594900672,0.275985075571325,0.799259142705582,0.424140164554926,0.644693050123488
"AT1G20650",93.9021026959279,-0.36742121152317,0.692758091701452,-0.5303744783706,0.595852317433013,0.780288727465674
"AT1G54410",47902.8999159689,0.678932890736988,0.240711998030955,2.82051952661569,0.00479459553858525,0.0257870291039173
"AT1G30020",0.104390136410774,-0.888861202395605,4.07787327817204,-0.217971756786432,0.827451117156888,NA
"AT1G09290",21.6809209844534,-1.60215171088468,1.46832270100296,-1.09114414003837,0.275209462871583,0.494764321934256
"AT1G62690",0.417560545643096,-2.28975982170679,4.00549426540791,-0.571654749697565,0.567555896024431,NA
"AT1G72890",41.8015755302348,-0.324878949308481,1.79704391126858,-0.180785203561965,0.856536177584396,0.936952274031172
"AT1G50510",56.1054428512045,-1.15592682085186,1.30031612227339,-0.888958308715662,0.374025486476301,0.597906015499922
"AT1G09460",184.243495532926,-2.09213925087412,0.527900751108386,-3.96312989985606,7.39735045130272e-05,0.000713948252919666
"AT1G77130",99.3535281125659,0.148688055771283,0.591600972037764,0.251331662385761,0.801557697567616,0.907370804839976
"AT1G13030",65.6127220590123,-0.913363981074241,0.717846753337435,-1.27236624924164,0.203243019997412,0.412301088019872
"AT1G17744",14.3619000917339,7.39601542679385,2.59521636755628,2.84986466610417,0.0043737835051978,0.02396717935836
"AT1G31470",32.9974949058606,-0.103702532373479,0.948535685597187,-0.109329078439667,0.912941483568514,0.963135871070104
"AT1G02000",51.9354018219109,0.000701182312506686,0.887853838841518,0.000789749710855107,0.999369870964313,0.999463415164936
"AT1G42550",515.254313352273,-1.14800175322986,0.294508873397838,-3.89802093222189,9.69820351212294e-05,0.000903611461850685
"AT1G75810",146.179695253039,1.34014305220784,0.695671479046867,1.92640217771175,0.0540541757336305,0.171033820753253
"AT1G27180",41.3890691476022,-2.14591393417123,1.20839611595761,-1.77583650413398,0.075759869038845,0.215915626760708
"AT1G74340",153.111363363617,1.78361944831903,0.536946755588873,3.32178084652533,0.000894449166714623,0.00614695916699624
"AT1G47056",182.936740888703,0.783305300575676,0.521609262986985,1.50170895372926,0.133172290500678,0.31605906473021
"AT1G70460",10.8825476885482,0.044443966781649,2.41936486326128,0.0183700968202618,0.98534360769677,0.993124222523998
"AT1G69295",363.257804762387,-0.74243809891581,0.410009878651406,-1.81078100205248,0.0701747582390382,0.205746870600992
"AT1G51745",190.554199828627,-0.0667915402161876,0.584944242347082,-0.114184456193957,0.909091573474552,0.961710963977512
"AT1G65980",532.249543127737,0.48078825189055,0.283228093188012,1.69753023606805,0.089596459694301,0.243303977890082
"AT1G21730",145.499456142448,-0.00489261711649988,0.479037690901849,-0.0102134283156069,0.991851004910229,0.996306451718741
"AT1G80790",237.165785612712,-0.596016637961235,0.47249986958254,-1.26141122216145,0.207160727192002,0.416326466607086
"AT1G75730",228.135601496347,-1.06898737495699,0.955984653856311,-1.11820558064906,0.263479201388069,0.480812327956758
"AT1G06740",24.3439369601166,0.554031258203836,1.59691808113258,0.346937807737078,0.72863804219139,0.869877120595634
"AT1G17790",79.3988800149048,-0.732065495014754,0.829915274470974,-0.882096664001523,0.377724536094194,0.601009976149875
"AT1G04930",56.1875065902287,1.17336097738366,0.699856462656396,1.67657375475253,0.0936258625097216,0.250713235290517
"AT1G09140",347.447751703048,-0.662833665191997,0.452703335548335,-1.46416784048905,0.143148094832498,0.331486732115453
"AT1G13609",0.521950682053871,-2.60231510873351,3.98664225119536,-0.652758623614454,0.513911902141584,NA
"AT1G22630",156.080226363431,-1.64160942357789,0.489565730037401,-3.35319513367996,0.00079884365031521,0.00564334991850866
"AT1G50410",255.170987094785,1.15419906973518,0.413927947937512,2.78840574908323,0.00529681574789007,0.028021553010221
"AT1G48800",0.213382492656992,1.28811607867659,4.05172432018911,0.317917996606558,0.750547140972048,NA
"AT1G32050",619.056208773188,-0.268646452698138,0.324447942576249,-0.828010960910941,0.407664292461431,0.630865104171083
"AT1G09740",14.39705743045,-1.49747413545873,1.78482464568126,-0.83900350607673,0.4014673421419,0.625772420164346
"AT1G13700",18.4047665128344,-0.260899487631481,1.82041658439339,-0.14331856228305,NA,NA
"AT1G57700",220.109967207594,2.22972401046015,0.405742044433388,5.4954226239332,3.89775819302266e-08,6.47473318120964e-07
"AT1G03905",61.4011960235136,3.10080111988941,0.900983694870091,3.44157295802839,0.000578342486178064,0.00426711067847623
"AT1G22150",0.825794877086486,0.215208288281346,3.9411788456781,0.054605055164483,0.956453111330847,NA
"AT1G03660",60.0642668313833,4.10543983233312,1.44835993568695,2.83454390802789,0.00458911511076474,0.0248891000503602
"AT1G55910",32.811753390655,0.837214724312076,0.993107364237357,0.843025391272779,0.39921424326876,0.624268857010374
"AT1G19870",517.227915733314,-0.213425019671826,0.317242905288298,-0.672749543375521,0.501106642694819,0.708003407199921
"AT1G63860",110.995213285967,1.09936588311839,0.593956412754269,1.85092013405573,0.0641810437306505,0.19387612920136
"AT1G64180",45.9759071336578,-0.444898147925716,0.821224471613289,-0.541749744806943,0.587990915928941,0.776773275439869
"AT1G51850",2.97184880418259,-0.985359241508506,3.44872579916791,-0.285716899193971,0.775094960340498,0.894837589241393
"AT1G45191",0.860446530271711,1.45844375700527,3.94711571696832,0.369496072976918,0.711757999720392,NA
"AT1G51710",391.434092113044,-0.0518781638008871,0.350355896171159,-0.148072757923683,0.882285348448692,0.948982433803267
"AT1G72720",5.81147070057585,-0.278805713470855,2.78754254079788,-0.100018460486366,0.92032966958529,0.96571538021486
"AT1G18810",2.06004323492783,-1.79591210628297,3.76095643198087,-0.477514732957722,0.632995632245323,0.802493808520346
"AT1G09930",21.8094126395611,2.85637163676875,1.98269143720331,1.44065364038583,0.14968255819298,0.340341960631204
"AT1G10585",82.7500989405818,8.94937420288598,1.40751400744239,6.35828429100182,2.04019625042979e-10,4.39322259259216e-09
"AT1G26940",72.0912881121117,1.17235297821552,1.33851979545251,0.87585778125843,0.381107353513785,0.604737487262322
"AT1G54560",0.717401422605676,-3.02851095474744,3.96651987065064,-0.763518412489551,0.445154285745486,NA
"AT1G18800",335.350145058664,0.210609878609294,0.39287481877393,0.536073753127162,0.591907579069717,0.77841001237533
"AT1G01510",282.868350153337,-0.318755896108652,0.484977953114863,-0.6572585290968,0.511014697252935,0.716671814927826
"AT1G20320",3.18592392531191,5.23776152662366,3.92195256094482,1.33549843993061,0.181713265534052,0.384401750034445
"AT1G09815",211.543269648829,1.90768452329359,0.438659181664936,4.34889910671186,1.36822636516511e-05,0.000159416194129659
"AT1G66880",2061.19830838544,4.21030313017154,0.248977970834093,16.9103439796972,3.77498119260752e-64,1.04513050732477e-61
"AT1G51790",9.01356746172811,4.27274237022203,1.98665464976409,2.15072225599422,0.0314981286125387,0.113957759647355
"AT1G80600",521.970935830651,-0.253074671007198,0.320373524983911,-0.78993628146991,0.429564981367074,0.650049662068758
"AT1G05260",3.56482660692127,2.43109368521517,3.1502610871165,0.771711809906016,0.440285134421828,0.658981540742483
"AT1G01500",96.7555313025833,-0.689776830727098,0.819508191399067,-0.841696078167942,0.399958094046785,0.62442437131794
"AT1G01150",0.213382492656992,1.28811607867659,4.05172432018911,0.317917996606558,0.750547140972048,NA
"AT1G63310",141.183882839027,0.0293102416950242,0.672223327848039,0.0436019407253447,0.96522170469552,0.983835727752411
"AT1G10770",13.8233451740165,5.4590033136474,2.48806678413358,2.19407427021634,0.0282300706548282,0.104607795275444
"AT1G54920",289.602864725814,-0.720753140799215,0.438753783389588,-1.64272803582694,0.100439215437197,0.264299681923303
"AT1G50640",638.807788380411,1.558192158431,0.272083952320127,5.72688004986665,1.02294442413751e-08,1.83561693886898e-07
"AT1G32950",4.63023157093032,5.77252632936661,3.82452207672496,1.50934579891608,0.131210436452457,0.312774693536115
"AT1G27090",596.42976877493,0.414456160640733,0.263718727952884,1.57158410348005,0.116047035488438,0.28919737005134
"AT1G71110",189.719699547449,3.09490799108949,0.526716858562832,5.87584760346209,4.20685210943866e-09,7.91541688164283e-08
"AT1G19630",26.6213807013642,0.0953770164106412,1.60890907305391,0.0592805510317644,0.952728651896384,0.9783975661191
"AT1G69980",114.480508941258,0.166603634794498,0.603362045288804,0.276125480704958,0.782451690414144,0.897573488696697
"AT1G18150",298.002260825958,1.19161106006486,0.367118270067222,3.24585060788902,0.00117100271896761,0.00780758005513496
"AT1G26570",63.4966132995085,-0.98177096604909,0.709380329054742,-1.38398391643776,0.166363379567866,0.363349620138081
"AT1G69420",313.136751518655,-0.931767918426012,0.353022711733904,-2.63939935719588,0.00830530793368458,0.040205712178553
"AT1G64350",81.7605168942985,1.45418893479415,0.788510489803837,1.84422268771075,0.0651506932531685,0.195351279305787
"AT1G73980",123.037885987112,-0.731976176434411,0.548730247248536,-1.33394537681258,0.182221758765468,0.384840600877368
